gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"	Crp",0.297999761,0,0.31338964,0,1,NA
"	Crtac1",2.087783962,0,0.638828423,0,1,NA
"	Crx",1.387101959,-0.24297557,0.635024168,-0.38262413,0.701998476,NA
"	Crxos",0.761156959,-0.10942838,0.49393073,-0.221546006,0.824667319,NA
"	Cryaa",0.334345971,0,0.310704306,0,1,NA
"	Cryab",4.788864987,-0.445187649,0.742593253,-0.599504031,0.548836823,NA
"	Cryba1",0.660485174,-0.383825278,0.465753811,-0.824094765,0.409885714,NA
"	Cryba2",0.497011823,-0.151282112,0.317635076,-0.476276468,0.633877428,NA
"	Crybb2",0.752758564,-0.417162183,0.476473709,-0.875519833,0.381291124,NA
"	Crybb3",0.602547512,0,0.349987973,0,1,NA
"	Cryga",0.165805456,-0.401066908,0.299682845,-1.338304529,0.180797186,NA
"	Crygb",0,NA,NA,NA,NA,NA
"	Crygc",0.355881596,0,0.341645068,0,1,NA
"	Crygd",0.051712318,0,0.277257014,0,1,NA
"	Cryge",0.051430246,0,0.277257014,0,1,NA
"	Crygf",0,NA,NA,NA,NA,NA
"	Crygn",3.907594517,0.334024523,0.752933492,0.443630848,0.657309499,NA
"	Crygs",0.182015821,0,0.296993984,0,1,NA
"	Crym",0.637084274,0,0.482187303,0,1,NA
"	Csdc2",1.757885966,0,0.595868054,0,1,NA
"	Csf2ra",3.830751977,-0.131203698,0.751754753,-0.174529921,0.861449018,NA
"	Csf2rb",4.522032433,0.508924538,0.748371673,0.680042493,0.496477556,NA
"	Csf2rb2",1.766800812,0,0.650331282,0,1,NA
"	Csf3",0.394546792,0,0.315118015,0,1,NA
"	Csf3r",2.266189503,-0.173482308,0.715582236,-0.24243518,0.808442978,NA
"	Csl",1.192367406,-0.955862427,0.674181857,-1.417810962,0.156245963,NA
"	Csmd1",5.729122272,-0.645976232,0.752275659,-0.858696176,0.390508161,NA
"	Csmd2os",0.483773006,0,0.382851268,0,1,NA
"	Csmd3",5.587159349,0,0.752421683,0,1,NA
"	Csn1s1",0.761827686,-0.150111632,0.579843208,-0.258883143,0.795725405,NA
"	Csn1s2a",0.453504397,-0.1874296,0.318561158,-0.588363004,0.556288664,NA
"	Csn1s2b",0.635883119,0,0.544065749,0,1,NA
"	Csn2",0.154854882,0,0.291875273,0,1,NA
"	Csn3",0.354444806,0.098216233,0.312917468,0.313872645,0.753617767,NA
"	Csnka2ip",0.305476777,0,0.308077838,0,1,NA
"	Cspg4",5.607747596,0.386006886,0.745535173,0.517758115,0.604627045,NA
"	Cspg5",4.960417342,0.601701498,0.745005166,0.807647417,0.419293582,NA
"	Csprs",0.3933929,0.169570405,0.420998206,0.402781776,0.687108769,NA
"	Csrnp3",3.062312576,-0.486834067,0.70316119,-0.692350593,0.488717185,NA
"	Csrp3",0.528160575,-0.439549093,0.441418404,-0.995765217,0.319364234,NA
"	Cst10",0.46687585,0,0.384333917,0,1,NA
"	Cst11",0.346230275,0,0.313458839,0,1,NA
"	Cst12",0.292093603,0,0.310399773,0,1,NA
"	Cst13",0.420682005,0,0.344602649,0,1,NA
"	Cst8",0.722816112,-0.199855047,0.503223972,-0.397149298,0.691257368,NA
"	Cst9",0.308581477,0,0.30584569,0,1,NA
"	Csta1",1.219301151,0,0.502144945,0,1,NA
"	Cstl1",0.523644778,0,0.317906265,0,1,NA
"	Ctag2",0.29232242,0,0.308830741,0,1,NA
"	Ctcfl",2.53416854,-0.116543678,0.670416033,-0.173837844,0.861992902,NA
"	Ctcflos",2.555915086,0,0.696162748,0,1,NA
"	Ctdspl",4.590232036,0.479115983,0.752939144,0.636327632,0.524562898,NA
"	Ctf1",0.524677562,-0.083052342,0.401365953,-0.206924234,0.83606903,NA
"	Ctf2",6.898016209,-0.470779227,0.734333966,-0.641096897,0.52145973,NA
"	Ctgf",0.151567082,0,0.291418288,0,1,NA
"	Cth",2.926360849,-0.398463828,0.712274961,-0.559424168,0.575872271,NA
"	Cthrc1",0.660733412,0,0.51362127,0,1,NA
"	Ctif",5.037117202,-0.275067525,0.751470741,-0.366038902,0.714336048,NA
"	Ctnna2",1.959758509,-0.295470971,0.72401717,-0.408099397,0.683200703,NA
"	Ctnna3",1.658708239,0,0.688589516,0,1,NA
"	Ctnnd1",2.584669055,-0.062114363,0.710145617,-0.087467079,0.930300252,NA
"	Ctnnd2",2.084507069,0.060337135,0.697733394,0.086475917,0.9310881,NA
"	Ctrb1",1.0158635,-0.768853435,0.676386335,-1.136707523,0.255660573,NA
"	Ctrc",0.649631069,0.134297922,0.401194813,0.334744912,0.737817519,NA
"	Ctrcos",0.199401855,0.144572146,0.302302914,0.478236033,0.632482219,NA
"	Cts3",0.207663063,-0.333025744,0.304285594,-1.094451236,0.273757123,NA
"	Cts6",0.306205395,-0.129560238,0.312716822,-0.414305305,0.678650529,NA
"	Cts7",0.25585339,0,0.307529868,0,1,NA
"	Cts8",0.728613657,0,0.502916425,0,1,NA
"	Ctsf",1.770228231,0.197709107,0.659473932,0.299798214,0.764331078,NA
"	Ctsg",0.196210353,0,0.301749878,0,1,NA
"	Ctsj",0.485371073,-0.150433784,0.39849024,-0.377509331,0.705795132,NA
"	Ctsk",2.606718802,0.515731166,0.748903526,0.688648335,0.491044596,NA
"	Ctsll3",0.558664216,0,0.320143778,0,1,NA
"	Ctsm",0.292025207,0,0.310171679,0,1,NA
"	Ctsq",0.370028615,0,0.312595168,0,1,NA
"	Ctsr",0.323157109,0,0.311509871,0,1,NA
"	Cttn",6.118828955,-0.556494646,0.740971159,-0.751034152,0.452632103,NA
"	Cttnbp2",2.322067982,0.318137252,0.67697372,0.469940328,0.638397651,NA
"	Cttnbp2nl",3.223252153,-0.190484359,0.690763195,-0.275759276,0.782732964,NA
"	Ctxn2",0.412448949,-0.064516148,0.319013589,-0.202236364,0.839731946,NA
"	Ctxn3",0.172920799,0,0.298009018,0,1,NA
"	Cuedc1",6.752133615,0.372415129,0.745012192,0.499877899,0.617161055,NA
"	Cutal",0.352517811,0,0.33730274,0,1,NA
"	Cux2",5.471519652,-0.695966184,0.736555224,-0.944893419,0.344713292,NA
"	Cuzd1",1.75746318,-0.039410187,0.669650546,-0.058851871,0.953070093,NA
"	Cwh43",1.090523588,0,0.59595667,0,1,NA
"	Cx3cl1",1.522433265,0,0.666151704,0,1,NA
"	Cxcl1",0.297406166,0,0.310387753,0,1,NA
"	Cxcl11",2.512406402,-0.144834726,0.71220789,-0.203360182,0.83885352,NA
"	Cxcl12",3.289265564,-0.164388207,0.70665493,-0.232628685,0.816049751,NA
"	Cxcl13",4.600196935,-0.643078188,0.750639352,-0.856707267,0.391606686,NA
"	Cxcl14",0.26789003,0,0.307365801,0,1,NA
"	Cxcl15",0.494925794,0,0.424256451,0,1,NA
"	Cxcl17",0.510735363,0.118186446,0.40847934,0.289332739,0.772326761,NA
"	Cxcl2",0.806498251,0,0.49314212,0,1,NA
"	Cxcl3",0.05615662,0,0.277257014,0,1,NA
"	Cxcl5",0.321961234,0,0.326734792,0,1,NA
"	Cxcr1",0.536414531,0,0.401726813,0,1,NA
"	Cxcr2",1.7662285,-0.793193086,0.710832385,-1.11586515,0.264479861,NA
"	Cxxc4",1.666548,-0.58044331,0.598904538,-0.969175007,0.332457879,NA
"	Cyb5d1",4.666796473,0.536882676,0.746632238,0.719072454,0.472096279,NA
"	Cyb5r2",1.240618853,0.307768194,0.587147196,0.524175532,0.600156457,NA
"	Cybrd1",1.421908011,0,0.634358653,0,1,NA
"	Cyct",0.776513252,-0.545670406,0.499403166,-1.092645068,0.274549667,NA
"	Cygb",1.107878652,0.180954725,0.396042326,0.456907541,0.647737504,NA
"	Cylc1",0.051712318,0,0.277257014,0,1,NA
"	Cylc2",0.254397868,-0.158338185,0.308691906,-0.512932738,0.607998372,NA
"	Cym",3.175584713,2.178724614,0.741985018,2.936345831,0.003321039,NA
"	Cyp11a1",0.539475037,0.445208256,0.490191756,0.908232852,0.363755211,NA
"	Cyp11b1",1.270291108,0,0.612849359,0,1,NA
"	Cyp11b2",0.924729622,0,0.482984743,0,1,NA
"	Cyp19a1",0.670233126,0,0.403622793,0,1,NA
"	Cyp1a1",0.680630061,-0.860720076,0.592097621,-1.453679335,0.14603523,NA
"	Cyp1a2",0.493717912,0,0.388532207,0,1,NA
"	Cyp1b1",1.338207761,-0.039760624,0.611394091,-0.065032726,0.948147944,NA
"	Cyp21a1",0.545789666,0,0.319317647,0,1,NA
"	Cyp24a1",2.498782387,0,0.677033926,0,1,NA
"	Cyp26a1",1.544333427,0.241540346,0.674238777,0.358241552,0.720162554,NA
"	Cyp26b1",2.245757204,0,0.652238087,0,1,NA
"	Cyp26c1",0.929555897,0.175146973,0.53198203,0.329234754,0.741978256,NA
"	Cyp27a1",1.886805177,-0.221405836,0.695697921,-0.31824996,0.750295338,NA
"	Cyp27b1",1.549137869,-0.473124615,0.666258812,-0.710121362,0.477628881,NA
"	Cyp2a12",0.619513267,0,0.356027878,0,1,NA
"	Cyp2a22",0.521450103,0,0.326595052,0,1,NA
"	Cyp2a4",0.442872979,-0.081375652,0.373062769,-0.218128581,0.827328929,NA
"	Cyp2a5",0.314507465,0,0.311544377,0,1,NA
"	Cyp2ab1",1.151120753,0.369449967,0.60420094,0.611468706,0.540889329,NA
"	Cyp2b10",0.802939433,0,0.531095737,0,1,NA
"	Cyp2b13",0.679633853,0,0.432661458,0,1,NA
"	Cyp2b19",1.510868056,0,0.646642116,0,1,NA
"	Cyp2b23",0.854669324,0,0.490443131,0,1,NA
"	Cyp2b9",0.857511866,0,0.526932964,0,1,NA
"	Cyp2c29",0.734433393,0,0.526412045,0,1,NA
"	Cyp2c37",0.753931933,0.209020242,0.541424937,0.386055808,0.699455337,NA
"	Cyp2c38",1.309936889,-0.517362054,0.550908117,-0.939107698,0.347675452,NA
"	Cyp2c39",0.670739097,0,0.366932663,0,1,NA
"	Cyp2c40",0.055603502,0,0.277257014,0,1,NA
"	Cyp2c44",2.924676417,1.35726974,0.739452096,1.835507327,0.066430554,NA
"	Cyp2c50",0.504433504,0,0.432858057,0,1,NA
"	Cyp2c54",0.616871788,0,0.44881884,0,1,NA
"	Cyp2c55",1.280363694,0.713657332,0.579696644,1.231087568,0.218290115,NA
"	Cyp2c65",0.454289628,0,0.506321213,0,1,NA
"	Cyp2c66",0.518349751,0,0.372925227,0,1,NA
"	Cyp2c67",0.201212391,0,0.299137292,0,1,NA
"	Cyp2c68",0.586635099,-0.25561713,0.407898645,-0.626668249,0.530876721,NA
"	Cyp2c69",0.202118978,0,0.301353323,0,1,NA
"	Cyp2c70",0.560174081,0,0.494644925,0,1,NA
"	Cyp2d10",0.999315846,0,0.488736238,0,1,NA
"	Cyp2d11",0.783211964,0,0.479080835,0,1,NA
"	Cyp2d12",1.513998197,0.379292332,0.602450652,0.629582407,0.528967837,NA
"	Cyp2d22",2.565333003,0.909901309,0.731845796,1.24329649,0.213758597,NA
"	Cyp2d26",1.390035125,-0.240336108,0.64577951,-0.372164344,0.709770492,NA
"	Cyp2d34",1.283495957,-1.115222204,0.612706962,-1.82015592,0.068735264,NA
"	Cyp2d37-ps",0.6601185,-0.313772567,0.482693024,-0.650045787,0.515662646,NA
"	Cyp2d40",0.918164651,0,0.470236809,0,1,NA
"	Cyp2d9",0.769294885,0,0.457588158,0,1,NA
"	Cyp2e1",0.784838432,0.262603704,0.625774793,0.419645704,0.674744295,NA
"	Cyp2f2",0.843638006,-0.491511276,0.489623769,-1.003855015,0.315448502,NA
"	Cyp2g1",0.246999455,0,0.306876767,0,1,NA
"	Cyp2j11",0.360319563,-0.320958055,0.315684613,-1.01670478,0.309293891,NA
"	Cyp2j12",0.994956674,0,0.490645608,0,1,NA
"	Cyp2j13",1.078769884,0,0.604944114,0,1,NA
"	Cyp2j5",0.475277421,0,0.358640161,0,1,NA
"	Cyp2j6",0.702201984,0,0.415407852,0,1,NA
"	Cyp2j7",0.603741912,0,0.492568596,0,1,NA
"	Cyp2j8",0.788026673,-0.240350411,0.54963278,-0.437292715,0.661899078,NA
"	Cyp2j9",0.714805687,0,0.500171766,0,1,NA
"	Cyp2t4",1.243940779,0.377755971,0.654473523,0.577190607,0.563810701,NA
"	Cyp2u1",4.934786688,1.58024937,0.74558432,2.119477742,0.034050113,NA
"	Cyp2w1",1.043896892,0,0.551579713,0,1,NA
"	Cyp3a11",0.95192498,0,0.643252435,0,1,NA
"	Cyp3a13",2.454601911,0,0.700884255,0,1,NA
"	Cyp3a16",1.000393204,-0.707423242,0.592131306,-1.194706704,0.232201642,NA
"	Cyp3a25",1.478132818,-0.10041896,0.572568184,-0.175383409,0.860778376,NA
"	Cyp3a41a",0.310780602,0,0.310091903,0,1,NA
"	Cyp3a41b",0.250729879,0,0.307368635,0,1,NA
"	Cyp3a44",1.407932636,-0.798737636,0.656898341,-1.215922748,0.224014351,NA
"	Cyp3a57",1.256057049,-0.293986033,0.477172495,-0.616100124,0.53782844,NA
"	Cyp3a59",0.695597024,-0.583931778,0.469005159,-1.2450434,0.213115798,NA
"	Cyp46a1",1.205030244,0,0.552351363,0,1,NA
"	Cyp4a10",1.259881895,-0.938359869,0.642329734,-1.460869424,0.144051279,NA
"	Cyp4a12a",1.021902273,0,0.517703338,0,1,NA
"	Cyp4a12b",0.358909741,0,0.358846054,0,1,NA
"	Cyp4a14",0.47925351,-0.146494876,0.385007871,-0.380498393,0.703575489,NA
"	Cyp4a29",0.257963097,0,0.30844145,0,1,NA
"	Cyp4a30b",0.793589353,-0.145559972,0.459002713,-0.317122248,0.751150844,NA
"	Cyp4a31",0.448561771,0,0.352435411,0,1,NA
"	Cyp4a32",0.679480004,-0.127622466,0.406533621,-0.313928441,0.753575389,NA
"	Cyp4b1",0.452900694,0,0.315824487,0,1,NA
"	Cyp4f14",0.956182288,0,0.473320714,0,1,NA
"	Cyp4f15",0.865343975,0.141712244,0.501193941,0.282749317,0.777369009,NA
"	Cyp4f18",3.237457291,-0.211408192,0.748538549,-0.282427928,0.777615402,NA
"	Cyp4f37",0.823570308,0.305679422,0.549232544,0.556557373,0.577829885,NA
"	Cyp4f39",0.643585945,-0.417210077,0.486222635,-0.858063874,0.390857194,NA
"	Cyp4f40",1.094476606,0.433529722,0.618579355,0.700847382,0.483398265,NA
"	Cyp4x1",1.655150451,0.793959139,0.708796458,1.120151109,0.262649374,NA
"	Cyp4x1os",0.610429098,-0.041730827,0.425768333,-0.098012988,0.92192198,NA
"	Cyp7a1",2.134064062,-0.828016131,0.696669592,-1.188534911,0.234622734,NA
"	Cyp7b1",1.171061167,0,0.571444135,0,1,NA
"	Cyp8b1",1.11480125,-0.176725089,0.555996117,-0.3178531,0.75059637,NA
"	Cypt1",0,NA,NA,NA,NA,NA
"	Cypt12",0.049927382,0,0.277257014,0,1,NA
"	Cypt14",0.051430246,0,0.277257014,0,1,NA
"	Cypt15",0,NA,NA,NA,NA,NA
"	Cypt2",0.048325547,0,0.277257014,0,1,NA
"	Cypt3",0.051712318,0,0.277257014,0,1,NA
"	Cypt4",0.103142564,0,0.282962729,0,1,NA
"	Cyr61",0.588765885,-0.545933637,0.447798272,-1.219150836,0.222786948,NA
"	Cys1",0.396722189,0.165878168,0.316473739,0.524145125,0.600177605,NA
"	Cysltr1",1.475018032,0.349859311,0.574883086,0.608574716,0.542806368,NA
"	Cysrt1",0.766755098,0,0.454602033,0,1,NA
"	Cyth2",3.916024428,-0.05588785,0.739872909,-0.075537094,0.939787385,NA
"	Cytl1",0.205720984,0,0.296032642,0,1,NA
"	Cyyr1",0.953555084,0,0.567343876,0,1,NA
"	D030018L15Rik",1.472049706,0,0.564499014,0,1,NA
"	D030025E07Rik",1.349342405,0,0.525407733,0,1,NA
"	D030025P21Rik",0.208232608,-0.184855529,0.30435909,-0.607359972,0.543612046,NA
"	D030040B21Rik",0.416522992,0,0.366602412,0,1,NA
"	D030044L04Rik",0.322853808,0,0.367546524,0,1,NA
"	D030046N08Rik",0.0462318,0,0.27725721,0,1,NA
"	D030047H15Rik",0.936519527,-0.234573868,0.574100358,-0.408593837,0.682837754,NA
"	D030055H07Rik",2.293724591,0,0.678785787,0,1,NA
"	D030062O11Rik",0.433638728,0,0.455140895,0,1,NA
"	D030068K23Rik",1.470959193,-0.685046574,0.650225616,-1.053552116,0.292088022,NA
"	D130004A15Rik",0.213400184,-0.175663745,0.304017355,-0.577808279,0.563393565,NA
"	D130019J16Rik",1.043666461,-0.243423393,0.577978878,-0.421163129,0.673635966,NA
"	D130043K22Rik",2.70605955,0.284356826,0.740386814,0.384065222,0.700930107,NA
"	D130051D11Rik",2.14062926,0,0.714443522,0,1,NA
"	D130052B06Rik",0.237357209,0.120838282,0.307816363,0.392566141,0.694639952,NA
"	D130058E05Rik",0.266493548,0,0.307322375,0,1,NA
"	D13Ertd608e",0.354813276,0,0.3107586,0,1,NA
"	D1Pas1",0.594080077,0,0.504855382,0,1,NA
"	D230017M19Rik",4.297859881,0.057250602,0.740551788,0.077308033,0.938378501,NA
"	D330020A13Rik",0.206135174,0,0.301641097,0,1,NA
"	D330025C20Rik",0.719865355,0,0.511136181,0,1,NA
"	D330045A20Rik",1.155837257,0,0.470085634,0,1,NA
"	D330050G23Rik",1.168506961,0.178727682,0.5747747,0.310952591,0.755836663,NA
"	D430001F17Rik",2.540929383,1.162178694,0.751349325,1.546788763,0.121914191,NA
"	D430013B06Rik",1.454568018,0.545345136,0.701416116,0.777491597,0.43686879,NA
"	D430018E03Rik",1.774053023,0,0.646319226,0,1,NA
"	D430019H16Rik",4.494906249,-0.17642557,0.746041529,-0.236482237,0.813058489,NA
"	D430036J16Rik",0.696246766,-0.476781958,0.521724692,-0.913857376,0.360791793,NA
"	D430040D24Rik",0.404589229,0,0.358813139,0,1,NA
"	D430041D05Rik",3.400517956,0.130369483,0.746039596,0.174748745,0.861277064,NA
"	D530037P16Rik",0.148475689,0,0.290868996,0,1,NA
"	D530049I02Rik",0.103142564,0,0.282962729,0,1,NA
"	D5Ertd577e",0.236709949,0.230756408,0.308135262,0.748880236,0.453929393,NA
"	D5Ertd615e",1.494361334,-1.004291442,0.716690761,-1.401289785,0.161127435,NA
"	D630002J18Rik",0.142517288,0,0.291631205,0,1,NA
"	D630003M21Rik",2.93667848,0.272324621,0.731838827,0.372110103,0.709810874,NA
"	D630008O14Rik",4.675020317,-0.188688428,0.752273645,-0.25082419,0.801950038,NA
"	D630011A20Rik",0.249083924,0,0.307842843,0,1,NA
"	D630014O11Rik",0.144418188,0,0.287341997,0,1,NA
"	D630023F18Rik",0.644213825,-0.394970065,0.555353553,-0.711204715,0.476957387,NA
"	D630023O14Rik",2.07199499,0,0.703140551,0,1,NA
"	D630024D03Rik",1.039951271,0,0.529990312,0,1,NA
"	D630029K05Rik",2.946147787,-1.042370045,0.717209535,-1.453368916,0.146121352,NA
"	D630030B08Rik",3.092177313,-0.122814794,0.733269597,-0.167489277,0.866985084,NA
"	D630033O11Rik",0.267297863,0,0.30775771,0,1,NA
"	D630036G22Rik",0.609549661,0,0.320466393,0,1,NA
"	D630036H23Rik",1.574240573,-0.200844293,0.718275487,-0.279620141,0.779768953,NA
"	D630044L22Rik",1.80780833,0.386767131,0.683894771,0.565536026,0.571709227,NA
"	D630045J12Rik",3.896229255,0.103968703,0.734267622,0.141595108,0.887399831,NA
"	D6Ertd474e",0.50950582,-0.218968955,0.485184899,-0.451310326,0.651765903,NA
"	D6Ertd527e",1.543255021,0.804499192,0.689141841,1.167392755,0.243051796,NA
"	D730001G18Rik",0.766399195,0,0.339610791,0,1,NA
"	D730045A05Rik",0.443940126,0,0.316247102,0,1,NA
"	D730045B01Rik",4.602536262,0.153933138,0.728146636,0.211404037,0.832572007,NA
"	D730048I06Rik",0.196991715,-0.186272497,0.30412609,-0.612484437,0.540217292,NA
"	D7Ertd443e",1.316373262,-0.467320794,0.645376476,-0.724105715,0.469000837,NA
"	D830013O20Rik",0.048325547,0,0.277257014,0,1,NA
"	D830026I12Rik",0.598119365,0,0.425642952,0,1,NA
"	D830030K20Rik",0,NA,NA,NA,NA,NA
"	D830032E09Rik",1.282060306,0,0.622714199,0,1,NA
"	D830039M14Rik",1.6815282,0.293145837,0.585658823,0.500540289,0.616694695,NA
"	D830044D21Rik",0.378858866,-0.06247435,0.314443874,-0.19868204,0.842511474,NA
"	D930007J09Rik",0,NA,NA,NA,NA,NA
"	D930007P13Rik",1.339040857,-0.342134284,0.625751831,-0.546757144,0.58454559,NA
"	D930015M05Rik",0.856308784,0,0.592969452,0,1,NA
"	D930019O06Rik",0.97721431,0,0.569474945,0,1,NA
"	D930020B18Rik",1.014790375,0.393584859,0.631554338,0.62320031,0.533152898,NA
"	D930032P07Rik",1.804191373,0,0.705657331,0,1,NA
"	D930036K23Rik",0.54404186,-0.187191291,0.443285651,-0.422281413,0.672819623,NA
"	DQ267100",0,NA,NA,NA,NA,NA
"	DQ267101",0.0462318,0,0.27725721,0,1,NA
"	DQ267102",0,NA,NA,NA,NA,NA
"	DXBay18",0,NA,NA,NA,NA,NA
"	Daam2",3.02648516,-0.47674964,0.746202152,-0.638901454,0.522887042,NA
"	Dab1",1.490513022,-0.277897191,0.667814247,-0.416129473,0.677315264,NA
"	Dab2",1.667323231,-0.513240594,0.631932191,-0.812176689,0.416690253,NA
"	Dach1",1.53407793,0,0.643092234,0,1,NA
"	Dach2",3.040609385,-0.570401581,0.734427839,-0.776661165,0.437358705,NA
"	Dact1",3.730524885,-0.216055528,0.752816261,-0.286996362,0.774115106,NA
"	Dact2",0.599484862,0,0.376394824,0,1,NA
"	Dact3",1.934999988,-0.023346534,0.733971923,-0.031808484,0.974624781,NA
"	Dagla",6.196342121,-0.849407351,0.743276203,-1.142788303,0.253126496,NA
"	Dalir",0.439044463,0,0.404526976,0,1,NA
"	Dao",0.456398126,0,0.353216307,0,1,NA
"	Dapk1",1.978396373,-0.26831286,0.690748544,-0.388437822,0.697692059,NA
"	Daw1",0.817940266,-0.372942996,0.541155977,-0.689159896,0.490722651,NA
"	Dazl",3.514039337,-1.688592538,0.747428053,-2.259204121,0.023870691,NA
"	Dbh",1.524663434,0,0.637150976,0,1,NA
"	Dbhos",2.512514521,-0.175604161,0.723738584,-0.242634792,0.808288326,NA
"	Dbil5",3.213920387,0.39840703,0.750626104,0.530766287,0.595580745,NA
"	Dbn1",1.911016944,-0.246111673,0.665080139,-0.370048147,0.711346617,NA
"	Dbndd1",1.574878587,-0.613523708,0.70758847,-0.867062896,0.385907549,NA
"	Dbndd2",2.836417163,-0.218774753,0.744496776,-0.293855877,0.768868035,NA
"	Dbp",2.752737641,0,0.703337841,0,1,NA
"	Dbpht2",0.852221078,0,0.630872701,0,1,NA
"	Dbx1",0.869555222,0,0.559582749,0,1,NA
"	Dbx2",1.656763115,-0.227254209,0.653331868,-0.347838855,0.727961208,NA
"	Dcaf12l1",0.189744,0,0.299715719,0,1,NA
"	Dcaf12l2",0.710490881,0.363854788,0.49421785,0.736223485,0.461594702,NA
"	Dcbld1",1.584151498,-1.099371566,0.666033973,-1.650623858,0.098815404,NA
"	Dcc",1.94940656,0,0.710577251,0,1,NA
"	Dcdc2a",2.153547981,0.414999021,0.701414203,0.591660419,0.554078007,NA
"	Dcdc2b",3.592341227,0.840141198,0.75235714,1.116678708,0.264131725,NA
"	Dcdc2c",0.534492304,-0.096457995,0.333884144,-0.288896604,0.772660503,NA
"	Dchs1",4.554678013,-0.983573111,0.749682337,-1.311986508,0.189524687,NA
"	Dchs2",2.354348132,-0.481285465,0.704028589,-0.683616366,0.494217448,NA
"	Dclk3",0.461523166,0.137712379,0.397971285,0.346035968,0.729315684,NA
"	Dcn",1.357697293,0,0.629101202,0,1,NA
"	Dcpp1",0.37268798,0,0.311582318,0,1,NA
"	Dcpp2",0.048325547,0,0.277257014,0,1,NA
"	Dcpp3",0.143648004,-0.234859974,0.296052881,-0.793304133,0.42760065,NA
"	Dcst1",3.607495159,0,0.742172301,0,1,NA
"	Dcstamp",0.45987674,-0.154868773,0.37711533,-0.410666872,0.681316822,NA
"	Dct",0.99981838,0,0.637352577,0,1,NA
"	Dctn1",0.593753169,0,0.320119332,0,1,NA
"	Dcx",1.0423305,-0.336296803,0.648223032,-0.518797985,0.603901623,NA
"	Ddah1",0.90868099,0,0.574696859,0,1,NA
"	Ddc",3.298810089,-0.247574396,0.752880931,-0.328836056,0.742279609,NA
"	Ddi1",0.361915469,0,0.312720635,0,1,NA
"	Ddit4l",1.059890916,0.358820392,0.603700917,0.594367809,0.552266134,NA
"	Ddn",1.485525153,-0.010257524,0.671994965,-0.015264287,0.987821334,NA
"	Ddo",1.098824958,0,0.549828181,0,1,NA
"	Ddr2",2.466607894,-0.806350806,0.693476508,-1.162765857,0.244924513,NA
"	Ddx4",1.619602753,-0.694673667,0.711070412,-0.976940759,0.328598482,NA
"	Defa-rs1",0.561287784,0,0.44727404,0,1,NA
"	Defa-rs7",0,NA,NA,NA,NA,NA
"	Defa17",0,NA,NA,NA,NA,NA
"	Defa2",0,NA,NA,NA,NA,NA
"	Defa20",0,NA,NA,NA,NA,NA
"	Defa21",0.257151231,0,0.301721613,0,1,NA
"	Defa22",0,NA,NA,NA,NA,NA
"	Defa23",0,NA,NA,NA,NA,NA
"	Defa24",0.25621251,0,0.307064787,0,1,NA
"	Defa25",0.08912685,0,0.280810129,0,1,NA
"	Defa26",0,NA,NA,NA,NA,NA
"	Defa3",0,NA,NA,NA,NA,NA
"	Defa5",0.051430246,0,0.277257014,0,1,NA
"	Defb1",0.0885149,0,0.281222638,0,1,NA
"	Defb10",0.082149067,-0.180431625,0.281810363,-0.640259014,0.522004222,NA
"	Defb11",0,NA,NA,NA,NA,NA
"	Defb12",0.152150291,0,0.291257833,0,1,NA
"	Defb13",0.361712286,0,0.381471704,0,1,NA
"	Defb14",0.190543791,0,0.30098021,0,1,NA
"	Defb15",0.161437519,0,0.29291231,0,1,NA
"	Defb18",0.158884624,0,0.292202784,0,1,NA
"	Defb19",0.225341304,-0.090336987,0.30581287,-0.295399559,0.76768867,NA
"	Defb2",0,NA,NA,NA,NA,NA
"	Defb20",0.154290738,0,0.288303695,0,1,NA
"	Defb21",0.236439806,-0.09196609,0.305304864,-0.301227071,0.763241348,NA
"	Defb22",0.051430246,0,0.277257014,0,1,NA
"	Defb23",0.110007273,0,0.283649098,0,1,NA
"	Defb25",2.004822985,-0.031832477,0.650655832,-0.048923679,0.960980119,NA
"	Defb26",0.218450332,0,0.303962919,0,1,NA
"	Defb28",0.202898357,0,0.300210922,0,1,NA
"	Defb29",0.51923243,-0.178163053,0.32943635,-0.540811763,0.588637334,NA
"	Defb3",0.357005994,0,0.312037253,0,1,NA
"	Defb30",0.510296324,0,0.39460753,0,1,NA
"	Defb33",0.308581477,0,0.30584569,0,1,NA
"	Defb34",0,NA,NA,NA,NA,NA
"	Defb35",0.086319363,0,0.28113507,0,1,NA
"	Defb36",0.311084361,0,0.321225505,0,1,NA
"	Defb37",0.11231324,0,0.282019501,0,1,NA
"	Defb38",0.051430246,0,0.277257014,0,1,NA
"	Defb39",0.271371657,0,0.305725739,0,1,NA
"	Defb4",0.158332819,0,0.294341022,0,1,NA
"	Defb40",0.099755793,0,0.282513489,0,1,NA
"	Defb41",0.108590846,0,0.283481933,0,1,NA
"	Defb42",0.2722554,0,0.307607867,0,1,NA
"	Defb43",0.279084717,0.298952547,0.311186414,0.960686372,0.336709886,NA
"	Defb45",0.174609848,-0.112591137,0.298843452,-0.376756247,0.706354759,NA
"	Defb46",0,NA,NA,NA,NA,NA
"	Defb47",0.158681812,0,0.292396673,0,1,NA
"	Defb48",0.181921756,-0.109875795,0.299697215,-0.366622678,0.71390049,NA
"	Defb5",0.049927382,0,0.277257014,0,1,NA
